uf,cod_uf,cod_mun,municipio,pop
SC,42,10001,Luiz Alves,11908
SC,42,10035,Luzerna,5701
SC,42,10050,Macieira,1815
SC,42,10100,Mafra,55313
SC,42,10209,Major Gercino,3402
SC,42,10308,Major Vieira,7899
SC,42,10407,Maracajá,6963
SC,42,10506,Maravilha,24345
SC,42,10555,Marema,1999
SC,42,10605,Massaranduba,16024
SC,42,10704,Matos Costa,2690
SC,42,10803,Meleiro,7066
SC,42,10852,Mirim Doce,2424
SC,42,10902,Modelo,4169
SC,42,11009,Mondaí,11189
SC,42,11058,Monte Carlo,9695
SC,42,11108,Monte Castelo,8475
SC,42,11207,Morro da Fumaça,17213
SC,42,11256,Morro Grande,2921
SC,42,11306,Navegantes,72772
SC,42,11405,Nova Erechim,4729
SC,42,11454,Nova Itaberaba,4339
SC,42,11504,Nova Trento,13621
SC,42,11603,Nova Veneza,14470
SC,42,11652,Novo Horizonte,2606
SC,42,11702,Orleans,22449
SC,42,11751,Otacílio Costa,17835
SC,42,11801,Ouro,7399
SC,42,11850,Ouro Verde,2263
SC,42,11876,Paial,1637
SC,42,11892,Painel,2381
SC,42,11900,Palhoça,157833
SC,42,12007,Palma Sola,7652
SC,42,12056,Palmeira,2537
SC,42,12106,Palmitos,16262
SC,42,12205,Papanduva,18793
SC,42,12239,Paraíso,3763
SC,42,12254,Passo de Torres,7912
SC,42,12270,Passos Maia,4314
SC,42,12304,Paulo Lopes,7203
SC,42,12403,Pedras Grandes,4068
SC,42,12502,Penha,29493
SC,42,12601,Peritiba,2906
SC,42,12650,Pescaria Brava,9835
SC,42,12700,Petrolândia,6080
SC,42,12908,Pinhalzinho,18696
SC,42,13005,Pinheiro Preto,3396
SC,42,13104,Piratuba,4316
SC,42,13153,Planalto Alegre,2803
SC,42,13203,Pomerode,31181
SC,42,13302,Ponte Alta,4825
SC,42,13351,Ponte Alta do Norte,3397
SC,42,13401,Ponte Serrada,11452
SC,42,13500,Porto Belo,19189
SC,42,13609,Porto União,34882
SC,42,13708,Pouso Redondo,16424
SC,42,13807,Praia Grande,7370
SC,42,13906,Presidente Castello Branco,1650
SC,42,14003,Presidente Getúlio,16474
SC,42,14102,Presidente Nereu,2309
SC,42,14151,Princesa,2877
SC,42,14201,Quilombo,10149
SC,42,14300,Rancho Queimado,2849
SC,42,14409,Rio das Antas,6246
SC,42,14508,Rio do Campo,6113
SC,42,14607,Rio do Oeste,7392
SC,42,14805,Rio do Sul,67237
SC,42,14706,Rio dos Cedros,11157
SC,42,14904,Rio Fortuna,4582
SC,42,15000,Rio Negrinho,41602
SC,42,15059,Rio Rufino,2485
SC,42,15075,Riqueza,4740
SC,42,15109,Rodeio,11380
SC,42,15208,Romelândia,5220
SC,42,15307,Salete,7594
SC,42,15356,Saltinho,3897
SC,42,15406,Salto Veloso,4576
SC,42,15455,Sangão,11767
SC,42,15505,Santa Cecília,16510
SC,42,15554,Santa Helena,2309
SC,42,15604,Santa Rosa de Lima,2128
SC,42,15653,Santa Rosa do Sul,8309
SC,42,15679,Santa Terezinha,8864
SC,42,15687,Santa Terezinha do Progresso,2666
SC,42,15695,Santiago do Sul,1365
SC,42,15703,Santo Amaro da Imperatriz,21920
SC,42,15802,São Bento do Sul,80936
SC,42,15752,São Bernardino,2545
SC,42,15901,São Bonifácio,2944
SC,42,16008,São Carlos,10944
SC,42,16057,São Cristovão do Sul,5360
SC,42,16107,São Domingos,9516
SC,42,16206,São Francisco do Sul,48606
SC,42,16305,São João Batista,32720
SC,42,16354,São João do Itaperiú,3634
SC,42,16255,São João do Oeste,6260
SC,42,16404,São João do Sul,7226
SC,42,16503,São Joaquim,26247
SC,42,16602,São José,232309
SC,42,16701,São José do Cedro,13901
SC,42,16800,São José do Cerrito,8823
SC,42,16909,São Lourenço do Oeste,23245
SC,42,17006,São Ludgero,12441
SC,42,17105,São Martinho,3224
SC,42,17154,São Miguel da Boa Vista,1872
SC,42,17204,São Miguel do Oeste,38984
SC,42,17253,São Pedro de Alcântara,5373
SC,42,17303,Saudades,9524
SC,42,17402,Schroeder,18827
SC,42,17501,Seara,17439
SC,42,17550,Serra Alta,3312
SC,42,17600,Siderópolis,13686
SC,42,17709,Sombrio,28966
SC,42,17758,Sul Brasil,2624
SC,42,17808,Taió,18060
SC,42,17907,Tangará,8757
SC,42,17956,Tigrinhos,1720
SC,42,18004,Tijucas,35402
SC,42,18103,Timbé do Sul,5382
SC,42,18202,Timbó,41283
SC,42,18251,Timbó Grande,7632
SC,42,18301,Três Barras,18945
SC,42,18350,Treviso,3785
SC,42,18400,Treze de Maio,7067
SC,42,18509,Treze Tílias,7237
SC,42,18608,Trombudo Central,7057
SC,42,18707,Tubarão,102883
SC,42,18756,Tunápolis,4628
SC,42,18806,Turvo,12551
SC,42,18855,União do Oeste,2700
SC,42,18905,Urubici,11102
SC,42,18954,Urupema,2497
SC,42,19002,Urussanga,21003
SC,42,19101,Vargeão,3590
SC,42,19150,Vargem,2630
SC,42,19176,Vargem Bonita,4674
SC,42,19200,Vidal Ramos,6366
SC,42,19309,Videira,50926
SC,42,19358,Vitor Meireles,5123
SC,42,19408,Witmarsum,3841
SC,42,19507,Xanxerê,48370
SC,42,19606,Xavantina,4067
SC,42,19705,Xaxim,27630
SC,42,19853,Zortéa,3227
SC,42,20000,Balneário Rincão,12018
RS,43,00034,Aceguá,4702
RS,43,00059,Água Santa,3840
RS,43,00109,Agudo,17120
RS,43,00208,Ajuricaba,7387
RS,43,00307,Alecrim,6865
RS,43,00406,Alegrete,78499
RS,43,00455,Alegria,4135
RS,43,00471,Almirante Tamandaré do Sul,2091
RS,43,00505,Alpestre,7640
RS,43,00554,Alto Alegre,1828
RS,43,00570,Alto Feliz,3025
RS,43,00604,Alvorada,206561
RS,43,00638,Amaral Ferrador,6778
RS,43,00646,Ametista do Sul,7569
RS,43,00661,André da Rocha,1293
RS,43,00703,Anta Gorda,6222
RS,43,00802,Antônio Prado,13285
RS,43,00851,Arambaré,3762
RS,43,00877,Araricá,5301
RS,43,00901,Aratiba,6641
RS,43,01008,Arroio do Meio,20045
RS,43,01073,Arroio do Padre,2883
RS,43,01057,Arroio do Sal,8785
RS,43,01206,Arroio do Tigre,13316
RS,43,01107,Arroio dos Ratos,14197
RS,43,01305,Arroio Grande,18949
RS,43,01404,Arvorezinha,10595
RS,43,14548,Pinto Bandeira,2824
RS,43,01503,Augusto Pestana,7145
RS,43,01552,Áurea,3732
RS,43,01602,Bagé,121749
RS,43,01636,Balneário Pinhal,12305
RS,43,01651,Barão,6061
RS,43,01701,Barão de Cotegipe,6754
RS,43,01750,Barão do Triunfo,7388
RS,43,01859,Barra do Guarita,3236
RS,43,01875,Barra do Quaraí,4201
RS,43,01909,Barra do Ribeiro,13263
RS,43,01925,Barra do Rio Azul,1952
RS,43,01958,Barra Funda,2497
RS,43,01800,Barracão,5485
RS,43,02006,Barros Cassal,11482
RS,43,02055,Benjamin Constant do Sul,2264
RS,43,02105,Bento Gonçalves,113287
RS,43,02154,Boa Vista das Missões,2170
RS,43,02204,Boa Vista do Buricá,6815
RS,43,02220,Boa Vista do Cadeado,2523
RS,43,02238,Boa Vista do Incra,2559
RS,43,02253,Boa Vista do Sul,2859
RS,43,02303,Bom Jesus,11797
RS,43,02352,Bom Princípio,12932
RS,43,02378,Bom Progresso,2261
RS,43,02402,Bom Retiro do Sul,12110
RS,43,02451,Boqueirão do Leão,7912
RS,43,02501,Bossoroca,6873
RS,43,02584,Bozano,2238
RS,43,02600,Braga,3688
RS,43,02659,Brochier,4952
RS,43,02709,Butiá,21192
RS,43,02808,Caçapava do Sul,34654
RS,43,02907,Cacequi,13685
RS,43,03004,Cachoeira do Sul,85712
RS,43,03103,Cachoeirinha,125975
RS,43,03202,Cacique Doble,5080
RS,43,03301,Caibaté,5058
RS,43,03400,Caiçara,5104
RS,43,03509,Camaquã,65835
RS,43,03558,Camargo,2718
RS,43,03608,Cambará do Sul,6695
RS,43,03673,Campestre da Serra,3392
RS,43,03707,Campina das Missões,6070
RS,43,03806,Campinas do Sul,5649
RS,43,03905,Campo Bom,64171
RS,43,04002,Campo Novo,5276
RS,43,04101,Campos Borges,3535
RS,43,04200,Candelária,31476
RS,43,04309,Cândido Godói,6608
RS,43,04358,Candiota,9315
RS,43,04408,Canela,42411
RS,43,04507,Canguçu,55801
RS,43,04606,Canoas,341343
RS,43,04614,Canudos do Vale,1828
RS,43,04622,Capão Bonito do Sul,1770
RS,43,04630,Capão da Canoa,47148
RS,43,04655,Capão do Cipó,3387
RS,43,04663,Capão do Leão,25382
RS,43,04689,Capela de Santana,11289
RS,43,04697,Capitão,2756
RS,43,04671,Capivari do Sul,4275
RS,43,04713,Caraá,7863
RS,43,04705,Carazinho,62039
RS,43,04804,Carlos Barbosa,27565
RS,43,04853,Carlos Gomes,1574
RS,43,04903,Casca,9038
RS,43,04952,Caseiros,3163
RS,43,05009,Catuípe,9402
RS,43,05108,Caxias do Sul,474853
RS,43,05116,Centenário,3026
RS,43,05124,Cerrito,6481
RS,43,05132,Cerro Branco,4668
RS,43,05157,Cerro Grande,2450
RS,43,05173,Cerro Grande do Sul,11263
RS,43,05207,Cerro Largo,13976
RS,43,05306,Chapada,9613
RS,43,05355,Charqueadas,38281
RS,43,05371,Charrua,3505
RS,43,05405,Chiapetta,4061
RS,43,05439,Chuí,6368
RS,43,05447,Chuvisca,5264
RS,43,05454,Cidreira,14301
RS,43,05504,Ciríaco,5005
RS,43,05587,Colinas,2498
RS,43,05603,Colorado,3522
RS,43,05702,Condor,6815
RS,43,05801,Constantina,10094
RS,43,05835,Coqueiro Baixo,1562
RS,43,05850,Coqueiros do Sul,2476
RS,43,05871,Coronel Barros,2553
RS,43,05900,Coronel Bicaco,7827
RS,43,05934,Coronel Pilar,1740
RS,43,05959,Cotiporã,4009
RS,43,05975,Coxilha,2885
RS,43,06007,Crissiumal,14273
RS,43,06056,Cristal,7750
RS,43,06072,Cristal do Sul,2917
RS,43,06106,Cruz Alta,63776
RS,43,06130,Cruzaltense,2096
RS,43,06205,Cruzeiro do Sul,12169
RS,43,06304,David Canabarro,4840
RS,43,06320,Derrubadas,3148
RS,43,06353,Dezesseis de Novembro,2795
RS,43,06379,Dilermando de Aguiar,3136
RS,43,06403,Dois Irmãos,30175
RS,43,06429,Dois Irmãos das Missões,2174
RS,43,06452,Dois Lajeados,3417
RS,43,06502,Dom Feliciano,15165
RS,43,06601,Dom Pedrito,39886
RS,43,06551,Dom Pedro de Alcântara,2619
RS,43,06700,Dona Francisca,3374
RS,43,06734,Doutor Maurício Cardoso,5200
RS,43,06759,Doutor Ricardo,2076
RS,43,06767,Eldorado do Sul,37794
RS,43,06809,Encantado,21883
RS,43,06908,Encruzilhada do Sul,25726
RS,43,06924,Engenho Velho,1397
RS,43,06957,Entre Rios do Sul,3069
RS,43,06932,Entre-Ijuís,9037
RS,43,06973,Erebango,3064
RS,43,07005,Erechim,102345
RS,43,07054,Ernestina,3207
RS,43,07203,Erval Grande,5207
RS,43,07302,Erval Seco,7773
RS,43,07401,Esmeralda,3301
RS,43,07450,Esperança do Sul,3245
RS,43,07500,Espumoso,15809
RS,43,07559,Estação,6169
RS,43,07609,Estância Velha,46444
RS,43,07708,Esteio,83984
RS,43,07807,Estrela,32748
RS,43,07815,Estrela Velha,3743
RS,43,07831,Eugênio de Castro,2744
RS,43,07864,Fagundes Varela,2708
RS,43,07906,Farroupilha,68562
RS,43,08003,Faxinal do Soturno,6869
RS,43,08052,Faxinalzinho,2553
RS,43,08078,Fazenda Vilanova,4099
RS,43,08102,Feliz,13140
RS,43,08201,Flores da Cunha,29196
RS,43,08250,Floriano Peixoto,1988
RS,43,08300,Fontoura Xavier,10888
RS,43,08409,Formigueiro,7096
RS,43,08433,Forquetinha,2528
RS,43,08458,Fortaleza dos Valos,4619
RS,43,08508,Frederico Westphalen,30558
RS,43,08607,Garibaldi,33131
RS,43,08656,Garruchos,3219
RS,43,08706,Gaurama,5918
RS,43,08805,General Câmara,8673
RS,43,08854,Gentil,1711
RS,43,08904,Getúlio Vargas,16647
RS,43,09001,Giruá,17198
RS,43,09050,Glorinha,7518
RS,43,09100,Gramado,34605
RS,43,09126,Gramado dos Loureiros,2270
RS,43,09159,Gramado Xavier,4212
RS,43,09209,Gravataí,272257
RS,43,09258,Guabiju,1612
RS,43,09308,Guaíba,99029
RS,43,09407,Guaporé,24509
RS,43,09506,Guarani das Missões,8150
RS,43,09555,Harmonia,4595
RS,43,07104,Herval,6975
RS,43,09571,Herveiras,3063
RS,43,09605,Horizontina,19232
RS,43,09654,Hulha Negra,6478
RS,43,09704,Humaitá,5008
RS,43,09753,Ibarama,4518
RS,43,09803,Ibiaçá,4848
RS,43,09902,Ibiraiaras,7441
RS,43,09951,Ibirapuitã,4162
RS,43,10009,Ibirubá,20242
RS,43,10108,Igrejinha,34341
RS,43,10207,Ijuí,82833
RS,43,10306,Ilópolis,4208
RS,43,10330,Imbé,19993
RS,43,10363,Imigrante,3146
RS,43,10405,Independência,6653
RS,43,10413,Inhacorá,2318
RS,43,10439,Ipê,6412
RS,43,10462,Ipiranga do Sul,1982
RS,43,10504,Iraí,8020
RS,43,10538,Itaara,5329
RS,43,10553,Itacurubi,3551
RS,43,10579,Itapuca,2325
RS,43,10603,Itaqui,39088
RS,43,10652,Itati,2602
RS,43,10702,Itatiba do Sul,3995
RS,43,10751,Ivorá,2133
RS,43,10801,Ivoti,22012
RS,43,10850,Jaboticaba,4117
RS,43,10876,Jacuizinho,2645
RS,43,10900,Jacutinga,3713
RS,43,11007,Jaguarão,28310
RS,43,11106,Jaguari,11590
RS,43,11122,Jaquirana,4138
RS,43,11130,Jari,3655
RS,43,11155,Jóia,8656
RS,43,11205,Júlio de Castilhos,20052
RS,43,11239,Lagoa Bonita do Sul,2825
RS,43,11270,Lagoa dos Três Cantos,1649
RS,43,11304,Lagoa Vermelha,28431
RS,43,11254,Lagoão,6492
RS,43,11403,Lajeado,78486
RS,43,11429,Lajeado do Bugre,2588
RS,43,11502,Lavras do Sul,7833
RS,43,11601,Liberato Salzano,5752
RS,43,11627,Lindolfo Collor,5671
RS,43,11643,Linha Nova,1703
RS,43,11718,Maçambara,4824
RS,43,11700,Machadinho,5649
RS,43,11734,Mampituba,3083
RS,43,11759,Manoel Viana,7359
RS,43,11775,Maquiné,7040
RS,43,11791,Maratá,2659
RS,43,11809,Marau,40174
RS,43,11908,Marcelino Ramos,5027
RS,43,11981,Mariana Pimentel,3920
RS,43,12005,Mariano Moro,2211
RS,43,12054,Marques de Souza,4167
RS,43,12104,Mata,5159
RS,43,12138,Mato Castelhano,2567
RS,43,12153,Mato Leitão,4201
RS,43,12179,Mato Queimado,1798
RS,43,12203,Maximiliano de Almeida,4867
RS,43,12252,Minas do Leão,8011
RS,43,12302,Miraguaí,4982
RS,43,12351,Montauri,1556
RS,43,12377,Monte Alegre dos Campos,3236
RS,43,12385,Monte Belo do Sul,2704
RS,43,12401,Montenegro,63216
RS,43,12427,Mormaço,2948
RS,43,12443,Morrinhos do Sul,3193
RS,43,12450,Morro Redondo,6529
RS,43,12476,Morro Reuter,6100
RS,43,12500,Mostardas,12720
RS,43,12609,Muçum,4989
RS,43,12617,Muitos Capões,3137
RS,43,12625,Muliterno,1894
RS,43,12658,Não-Me-Toque,16997
RS,43,12674,Nicolau Vergueiro,1757
RS,43,12708,Nonoai,12295
RS,43,12757,Nova Alvorada,3431
RS,43,12807,Nova Araçá,4385
RS,43,12906,Nova Bassano,9478
RS,43,12955,Nova Boa Vista,1953
RS,43,13003,Nova Bréscia,3329
RS,43,13011,Nova Candelária,2814
RS,43,13037,Nova Esperança do Sul,5048
RS,43,13060,Nova Hartz,20035
RS,43,13086,Nova Pádua,2557
RS,43,13102,Nova Palma,6588
RS,43,13201,Nova Petrópolis,20416
RS,43,13300,Nova Prata,25057
RS,43,13334,Nova Ramada,2440
RS,43,13359,Nova Roma do Sul,3564
RS,43,13375,Nova Santa Rita,25700
RS,43,13490,Novo Barreiro,4160
RS,43,13391,Novo Cabrais,4087
RS,43,13409,Novo Hamburgo,248694
RS,43,13425,Novo Machado,3828
RS,43,13441,Novo Tiradentes,2320
RS,43,13466,Novo Xingu,1795
RS,43,13508,Osório,43897
RS,43,13607,Paim Filho,4221
RS,43,13656,Palmares do Sul,11413
RS,43,13706,Palmeira das Missões,34974
RS,43,13805,Palmitinho,7170
RS,43,13904,Panambi,41148
RS,43,13953,Pantano Grande,9932
RS,43,14001,Paraí,7309
RS,43,14027,Paraíso do Sul,7648
RS,43,14035,Pareci Novo,3725
RS,43,14050,Parobé,55486
RS,43,14068,Passa Sete,5491
RS,43,14076,Passo do Sobrado,6372
RS,43,14100,Passo Fundo,196739
RS,43,14134,Paulo Bento,2297
RS,43,14159,Paverama,8437
RS,43,14175,Pedras Altas,2195
RS,43,14209,Pedro Osório,8011
RS,43,14308,Pejuçara,4055
RS,43,14407,Pelotas,342873
RS,43,14423,Picada Café,5532
RS,43,14456,Pinhal,2609
RS,43,14464,Pinhal da Serra,2126
RS,43,14472,Pinhal Grande,4560
RS,43,14498,Pinheirinho do Vale,4761
RS,43,14506,Pinheiro Machado,12976
RS,43,14555,Pirapó,2678
RS,43,14605,Piratini,20712
RS,43,14704,Planalto,10678
RS,43,14753,Poço das Antas,2104
RS,43,14779,Pontão,3986
RS,43,14787,Ponte Preta,1730
RS,43,14803,Portão,33994
RS,43,14902,Porto Alegre,1476867
RS,43,15008,Porto Lucena,5313
RS,43,15057,Porto Mauá,2557
RS,43,15073,Porto Vera Cruz,1733
RS,43,15107,Porto Xavier,10758
RS,43,15131,Pouso Novo,1847
RS,43,15149,Presidente Lucena,2705
RS,43,15156,Progresso,6372
RS,43,15172,Protásio Alves,2041
RS,43,15206,Putinga,4185
RS,43,15305,Quaraí,23579
RS,43,15313,Quatro Irmãos,1849
RS,43,15321,Quevedos,2816
RS,43,15354,Quinze de Novembro,3811
RS,43,15404,Redentora,11025
RS,43,15453,Relvado,2195
RS,43,15503,Restinga Seca,16334
RS,43,15552,Rio dos Índios,3418
RS,43,15602,Rio Grande,207860
RS,43,15701,Rio Pardo,38934
RS,43,15750,Riozinho,4571
RS,43,15800,Roca Sales,10976
RS,43,15909,Rodeio Bonito,5955
RS,43,15958,Rolador,2542
RS,43,16006,Rolante,20712
RS,43,16105,Ronda Alta,10655
RS,43,16204,Rondinha,5544
RS,43,16303,Roque Gonzales,7289
RS,43,16402,Rosário do Sul,40773
RS,43,16428,Sagrada Família,2676
RS,43,16436,Saldanha Marinho,2876
RS,43,16451,Salto do Jacuí,12429
RS,43,16477,Salvador das Missões,2769
RS,43,16501,Salvador do Sul,7315
RS,43,16600,Sananduva,16139
RS,43,16709,Santa Bárbara do Sul,8793
RS,43,16733,Santa Cecília do Sul,1698
RS,43,16758,Santa Clara do Sul,6183
RS,43,16808,Santa Cruz do Sul,126084
RS,43,16972,Santa Margarida do Sul,2495
RS,43,16907,Santa Maria,276108
RS,43,16956,Santa Maria do Herval,6328
RS,43,17202,Santa Rosa,72240
RS,43,17251,Santa Tereza,1781
RS,43,17301,Santa Vitória do Palmar,31436
RS,43,17004,Santana da Boa Vista,8434
RS,43,17103,Santana do Livramento,82968
RS,43,17400,Santiago,50635
RS,43,17509,Santo Ângelo,78976
RS,43,17608,Santo Antônio da Patrulha,41977
RS,43,17707,Santo Antônio das Missões,11174
RS,43,17558,Santo Antônio do Palma,2198
RS,43,17756,Santo Antônio do Planalto,2056
RS,43,17806,Santo Augusto,14349
RS,43,17905,Santo Cristo,14757
RS,43,17954,Santo Expedito do Sul,2485
RS,43,18002,São Borja,62990
RS,43,18051,São Domingos do Sul,3064
RS,43,18101,São Francisco de Assis,19495
RS,43,18200,São Francisco de Paula,21551
RS,43,18309,São Gabriel,62785
RS,43,18408,São Jerônimo,23527
RS,43,18424,São João da Urtiga,4840
RS,43,18432,São João do Polêsine,2651
RS,43,18440,São Jorge,2846
RS,43,18457,São José das Missões,2736
RS,43,18465,São José do Herval,2186
RS,43,18481,São José do Hortêncio,4463
RS,43,18499,São José do Inhacorá,2220
RS,43,18507,São José do Norte,26977
RS,43,18606,São José do Ouro,7116
RS,43,18614,São José do Sul,2260
RS,43,18622,São José dos Ausentes,3470
RS,43,18705,São Leopoldo,228370
RS,43,18804,São Lourenço do Sul,44541
RS,43,18903,São Luiz Gonzaga,35193
RS,43,19000,São Marcos,21204
RS,43,19109,São Martinho,5821
RS,43,19125,São Martinho da Serra,3306
RS,43,19158,São Miguel das Missões,7728
RS,43,19208,São Nicolau,5732
RS,43,19307,São Paulo das Missões,6348
RS,43,19356,São Pedro da Serra,3584
RS,43,19364,São Pedro das Missões,1984
RS,43,19372,São Pedro do Butiá,2983
RS,43,19406,São Pedro do Sul,16788
RS,43,19505,São Sebastião do Caí,24676
RS,43,19604,São Sepé,24432
RS,43,19703,São Valentim,3621
RS,43,19711,São Valentim do Sul,2257
RS,43,19737,São Valério do Sul,2752
RS,43,19752,São Vendelino,2124
RS,43,19802,São Vicente do Sul,8787
RS,43,19901,Sapiranga,79560
RS,43,20008,Sapucaia do Sul,138357
RS,43,20107,Sarandi,23036
RS,43,20206,Seberi,11164
RS,43,20230,Sede Nova,3063
RS,43,20263,Segredo,7388
RS,43,20305,Selbach,5134
RS,43,20321,Senador Salgado Filho,2885
RS,43,20354,Sentinela do Sul,5486
RS,43,20404,Serafina Corrêa,15814
RS,43,20453,Sério,2235
RS,43,20503,Sertão,6169
RS,43,20552,Sertão Santana,6246
RS,43,20578,Sete de Setembro,2132
RS,43,20602,Severiano de Almeida,3890
RS,43,20651,Silveira Martins,2487
RS,43,20677,Sinimbu,10400
RS,43,20701,Sobradinho,14944
RS,43,20800,Soledade,31261
RS,43,20859,Tabaí,4460
RS,43,20909,Tapejara,21525
RS,43,21006,Tapera,10803
RS,43,21105,Tapes,17354
RS,43,21204,Taquara,57238
RS,43,21303,Taquari,27128
RS,43,21329,Taquaruçu do Sul,3090
RS,43,21352,Tavares,5554
RS,43,21402,Tenente Portela,14039
RS,43,21436,Terra de Areia,10634
RS,43,21451,Teutônia,30170
RS,43,21469,Tio Hugo,2912
RS,43,21477,Tiradentes do Sul,6384
RS,43,21493,Toropi,2988
RS,43,21501,Torres,37107
RS,43,21600,Tramandaí,46369
RS,43,21626,Travesseiro,2389
RS,43,21634,Três Arroios,2873
RS,43,21667,Três Cachoeiras,10811
RS,43,21709,Três Coroas,26092
RS,43,21808,Três de Maio,24485
RS,43,21832,Três Forquilhas,2924
RS,43,21857,Três Palmeiras,4471
RS,43,21907,Três Passos,24647
RS,43,21956,Trindade do Sul,5961
RS,43,22004,Triunfo,27867
RS,43,22103,Tucunduva,5993
RS,43,22152,Tunas,4586
RS,43,22186,Tupanci do Sul,1584
RS,43,22202,Tupanciretã,23521
RS,43,22251,Tupandi,4366
RS,43,22301,Tuparendi,8574
RS,43,22327,Turuçu,3596
RS,43,22343,Ubiretama,2265
RS,43,22350,União da Serra,1413
RS,43,22376,Unistalda,2481
RS,43,22400,Uruguaiana,129652
RS,43,22509,Vacaria,64857
RS,43,22533,Vale do Sol,11650
RS,43,22541,Vale Real,5548
RS,43,22525,Vale Verde,3434
RS,43,22558,Vanini,2087
RS,43,22608,Venâncio Aires,69859
RS,43,22707,Vera Cruz,25700
RS,43,22806,Veranópolis,24686
RS,43,22855,Vespasiano Correa,1976
RS,43,22905,Viadutos,5271
RS,43,23002,Viamão,251978
RS,43,23101,Vicente Dutra,5224
RS,43,23200,Victor Graeff,3070
RS,43,23309,Vila Flores,3363
RS,43,23358,Vila Lângaro,2193
RS,43,23408,Vila Maria,4393
RS,43,23457,Vila Nova do Sul,4365
RS,43,23507,Vista Alegre,2887
RS,43,23606,Vista Alegre do Prata,1613
RS,43,23705,Vista Gaúcha,2873
RS,43,23754,Vitória das Missões,3463
RS,43,23770,Westfalia,2953
RS,43,23804,Xangri-lá,14197
MS,50,00203,Água Clara,14474
MS,50,00252,Alcinópolis,5038
MS,50,00609,Amambaí,37590
MS,50,00708,Anastácio,24748
MS,50,00807,Anaurilândia,8844
MS,50,00856,Angélica,10149
MS,50,00906,Antônio João,8679
MS,50,01003,Aparecida do Taboado,24414
MS,50,01102,Aquidauana,47162
MS,50,01243,Aral Moreira,11399
MS,50,01508,Bandeirantes,6771
MS,50,01904,Bataguassu,21775
MS,50,02001,Batayporã,11208
MS,50,02100,Bela Vista,24113
MS,50,02159,Bodoquena,7898
MS,50,02209,Bonito,21047
MS,50,02308,Brasilândia,11903
MS,50,02407,Caarapó,28437
MS,50,02605,Camapuã,13731
MS,50,02704,Campo Grande,853622
MS,50,02803,Caracol,5838
MS,50,02902,Cassilândia,21622
MS,50,02951,Chapadão do Sul,22620
MS,50,03108,Corguinho,5513
MS,50,03157,Coronel Sapucaia,14815
MS,50,03207,Corumbá,108656
MS,50,03256,Costa Rica,19508
MS,50,03306,Coxim,33139
MS,50,03454,Deodápolis,12650
MS,50,03488,Dois Irmãos do Buriti,10965
MS,50,03504,Douradina,5723
MS,50,03702,Dourados,212870
MS,50,03751,Eldorado,12128
MS,50,03801,Fátima do Sul,19220
MS,50,03900,Figueirão,3012
MS,50,04007,Glória de Dourados,9992
MS,50,04106,Guia Lopes da Laguna,10136
MS,50,04304,Iguatemi,15637
MS,50,04403,Inocência,7664
MS,50,04502,Itaporã,22896
MS,50,04601,Itaquiraí,20162
MS,50,04700,Ivinhema,22928
MS,50,04809,Japorã,8567
MS,50,04908,Jaraguari,6860
MS,50,05004,Jardim,25473
MS,50,05103,Jateí,4038
MS,50,05152,Juti,6399
MS,50,05202,Ladário,21860
MS,50,05251,Laguna Carapã,7017
MS,50,05400,Maracaju,43078
MS,50,05608,Miranda,27104
MS,50,05681,Mundo Novo,17884
MS,50,05707,Naviraí,51535
MS,50,05806,Nioaque,14233
MS,50,06002,Nova Alvorada do Sul,19656
MS,50,06200,Nova Andradina,50893
MS,50,06259,Novo Horizonte do Sul,4306
MS,50,06275,Paraíso das Águas,5150
MS,50,06309,Paranaíba,41495
MS,50,06358,Paranhos,13494
MS,50,06408,Pedro Gomes,7794
MS,50,06606,Ponta Porã,86717
MS,50,06903,Porto Murtinho,16514
MS,50,07109,Ribas do Rio Pardo,23167
MS,50,07208,Rio Brilhante,34776
MS,50,07307,Rio Negro,4910
MS,50,07406,Rio Verde de Mato Grosso,19462
MS,50,07505,Rochedo,5252
MS,50,07554,Santa Rita do Pardo,7633
MS,50,07695,São Gabriel do Oeste,24982
MS,50,07802,Selvíria,6455
MS,50,07703,Sete Quedas,10832
MS,50,07901,Sidrolândia,51355
MS,50,07935,Sonora,17483
MS,50,07950,Tacuru,11035
MS,50,07976,Taquarussu,3570
MS,50,08008,Terenos,19914
MS,50,08305,Três Lagoas,113619
MS,50,08404,Vicentina,6027
MT,51,00102,Acorizal,5362
MT,51,00201,Água Boa,23551
MT,51,00250,Alta Floresta,49991
MT,51,00300,Alto Araguaia,17509
MT,51,00359,Alto Boa Vista,6146
MT,51,00409,Alto Garças,11229
MT,51,00508,Alto Paraguai,10704
MT,51,00607,Alto Taquari,9674
MT,51,00805,Apiacás,9400
MT,51,01001,Araguaiana,3083
MT,51,01209,Araguainha,976
MT,51,01258,Araputanga,16047
MT,51,01308,Arenápolis,9699
MT,51,01407,Aripuanã,20657
MT,51,01605,Barão de Melgaço,7526
MT,51,01704,Barra do Bugres,33700
MT,51,01803,Barra do Garças,58398
MT,51,01852,Bom Jesus do Araguaia,6018
MT,51,01902,Brasnorte,17815
MT,51,02504,Cáceres,90518
MT,51,02603,Campinápolis,15112
MT,51,02637,Campo Novo do Parecis,31985
MT,51,02678,Campo Verde,37989
MT,51,02686,Campos de Júlio,6155
